Cluster,quarter,FCG<=2,tot_meb,fatalities,r3s,ramadan_days
Dar Sa'd,2024Q2,0.530120482,0.723091344,0,1.246,10
Dar Sa'd,2024Q3,0.54028436,0.592276138,3,1.233,0
Dar Sa'd,2024Q4,0.632183908,0.699470854,0,0.342,0
Dar Sa'd,2025Q1,0.515151515,0.798055655,2,-1.202,30
Dar Sa'd,2025Q2,0.686868687,0.913842005,1,-1.431,0
Dar Sa'd,2025Q3,0.630541872,1.014328723,0,2.663,0
Dar Sa'd,2025Q4,0.596899225,0.689532188,,-0.256,0
Dar Sad,2023Q4,0.323529412,0.712744869,3,-0.668,
Dar Sad,2024Q1,0.346405229,0.711245984,3,-1.019,22
Daw'an,2023Q4,0.666666667,0.773087195,,0.844,
Daw'an,2024Q1,1,0.770919964,,0.169,22
Daw'an,2024Q2,0.333333333,0.830977752,,0.619,10
Daw'an,2024Q3,0.508196721,0.814365406,,1.379,0
Daw'an,2024Q4,0.626373626,0.750571458,,-0.696,0
Daw'an,2025Q1,0.720430108,0.718715072,,-1.47,30
Daw'an,2025Q2,0.75,0.624331074,,-1.692,0
Daw'an,2025Q3,0.788888889,0.568439491,,0.806,0
Daw'an,2025Q4,0.606382979,0.701494931,,0.118,0
Dawran Aness,2023Q4,0.583333333,1.156397895,,0.939,
Dawran Aness,2024Q1,0.40625,1.162363568,,-0.22,22
Dawran Anis,2024Q2,0.520408163,1.150078472,3,0.019,10
Dawran Anis,2024Q3,0.581632653,1.140624951,0,1.264,0
Dawran Anis,2024Q4,0.555555556,1.154466633,,1.718,0
Dawran Anis,2025Q1,0.626262626,1.161934499,,-0.425,30
Dawran Anis,2025Q2,0.635416667,1.154629246,,-1.205,0
Dawran Anis,2025Q3,0.474226804,1.205202215,,0.854,0
Dawran Anis,2025Q4,0.489361702,1.234795967,,-0.405,0
Dhamar City,2023Q4,0.467741935,1.168777834,0,0.799,
Dhamar City,2024Q1,0.473282443,1.184872437,2,-0.451,22
Dhamar City,2024Q2,0.467065868,1.193258333,1,0.526,10
Dhamar City,2024Q3,0.536082474,1.2065354,1,1.401,0
Dhamar City,2024Q4,0.59,1.188415597,0,1.784,0
Dhamar City,2025Q1,0.54,1.197080182,3,-0.689,30
Dhamar City,2025Q2,0.625,1.203474511,0,-1.077,0
Dhamar City,2025Q3,0.64,1.205202215,0,0.746,0
Dhamar City,2025Q4,0.572916667,1.234795967,0,-0.363,0
Dhamar-Cluster22,2023Q4,0.380952381,1.1434452,0,0.761,
Dhamar-Cluster22,2024Q1,0.479166667,1.139278002,,-0.428,22
Dhamar-Cluster22,2024Q2,0.515151515,1.108409193,1,0.5665,10
Dhamar-Cluster22,2024Q3,0.587628866,1.07848975,3,1.4595,0
Dhamar-Cluster22,2024Q4,0.567010309,1.120950566,0,1.704,0
Dhamar-Cluster22,2025Q1,0.642857143,1.126972201,0,-0.8475,30
Dhamar-Cluster22,2025Q2,0.65625,1.107147251,6,-1.3055,0
Dhi As Sufal,2023Q4,0.46875,1.237123961,2,1.441,
Dhi As Sufal,2024Q1,0.407407407,1.256006813,0,0.315,22
Dhi As Sufal,2024Q2,0.547619048,1.263354611,,1.738,10
Dhi As Sufal,2024Q3,0.744897959,1.176970054,0,1.481,0
Dhi As Sufal,2024Q4,0.649484536,1.199445319,0,1.012,0
Dhi As Sufal,2025Q1,0.567010309,1.08521203,1,-0.747,30
Dhi As Sufal,2025Q2,0.5625,1.085900018,0,-0.8,0
Dhi As Sufal,2025Q3,0.646464646,1.127878117,2,1.514,0
Dhi As Sufal,2025Q4,0.537634409,1.080411273,0,-0.702,0
Dhi Bin,2023Q4,0.545454545,0.96894526,,1.219,
Dhi Bin,2024Q1,0.733333333,0.970454015,,0.022,22
Dhi Na'im,2023Q4,0.5,1.28315659,,-0.04,
Dhi Na'im,2024Q1,0.5,1.140090079,,-0.501,22
Dhi Na'im,2024Q2,0.720720721,1.230582466,,1.132,10
Dhi Na'im,2024Q3,0.854166667,1.105345854,,2.064,0
Dhi Na'im,2024Q4,0.802083333,1.248678236,0,1.583,0
Dhi Na'im,2025Q1,0.797979798,1.32884748,,-1.29,30
Dhi Na'im,2025Q2,0.739583333,1.268155569,0,-1.476,0
Dhi Na'im,2025Q3,0.782608696,1.344420981,0,0.275,0
Dhi Na'im,2025Q4,0.760869565,1.328520818,,-0.789,0
Dhibain,2024Q2,0.628865979,1.271859942,,-0.583,10
Dhibain,2024Q3,0.572916667,1.576044129,,1.805,0
Dhibain,2024Q4,0.75,1.576044129,,1.663,0
Dhibain,2025Q1,0.572916667,1.129769223,,-0.313,30
Dhibain,2025Q2,0.708333333,1.096933625,0,-1.358,0
Dhibain,2025Q3,0.705263158,1.173922384,,1.31,0
Dhibain,2025Q4,0.638297872,1.234795967,,-0.424,0
Dhubah,2025Q4,0.472527473,1.053674796,0,-0.732,0
Dhulaymat Habur,2024Q2,0.767676768,1.271859942,,-0.881,10
Dhulaymat Habur,2024Q3,0.815533981,1.576044129,,1.796,0
Dhulaymat Habur,2024Q4,0.688172043,1.576044129,,1.26,0
Dhulaymat Habur,2025Q1,0.813186813,1.129769223,0,0.083,30
Dhulaymat Habur,2025Q2,0.760416667,1.096933625,,-1.31,0
Dhulaymat Habur,2025Q3,0.666666667,1.173922384,,1.754,0
Dhulaymat Habur,2025Q4,0.744444444,1.234795967,1,-0.517,0
Dimnat Khadir,2023Q4,0.642857143,0.864107428,0,0.349,
Dimnat Khadir,2024Q1,0.84375,0.860485516,0,-0.181,22
Dimnat Khadir,2024Q2,0.623762376,0.860652383,,1.797,10
Dimnat Khadir,2024Q3,0.747474747,0.799139316,0,1.512,0
Dimnat Khadir,2024Q4,0.75257732,0.745477211,2,1.025,0
Dimnat Khadir,2025Q1,0.574257426,0.693493855,,-1.011,30
Dimnat Khadir,2025Q2,0.78125,0.656054021,,-1.003,0
Dimnat Khadir,2025Q3,0.703296703,0.685216903,0,1.727,0
Dimnat Khadir,2025Q4,0.695652174,0.701539945,0,-0.621,0
Eyal Surayh,2024Q2,0.595744681,1.271859942,,-0.5,10
Eyal Surayh,2024Q3,0.804123711,1.576044129,0,1.631,0
Eyal Surayh,2024Q4,0.737864078,1.576044129,,1.388,0
Eyal Surayh,2025Q1,0.596153846,1.129769223,,-0.246,30
Eyal Surayh,2025Q2,0.71875,1.096933625,,-1.417,0
Eyal Surayh,2025Q3,0.752688172,1.173922384,,1.668,0
Eyal Surayh,2025Q4,0.696969697,1.234795967,,-0.85,0
Far Al Udayn,2023Q4,0.555555556,1.237123961,0,1.526,
Far Al Udayn,2024Q1,0,1.256006813,,0.439,22
Far' Al Odayn,2024Q2,0.669565217,1.263354611,,1.389,10
Far' Al Odayn,2024Q3,0.708333333,1.176970054,0,1.053,0
Far' Al Odayn,2024Q4,0.71875,1.199445319,1,1.217,0
Far' Al Odayn,2025Q1,0.673267327,1.08521203,,-0.456,30
Far' Al Odayn,2025Q2,0.645833333,1.085900018,,-0.992,0
Far' Al Odayn,2025Q3,0.802083333,1.127878117,0,1.353,0
Far' Al Odayn,2025Q4,0.644444444,1.080411273,1,-0.357,0
Ghamr,2023Q4,0.551724138,1.278247192,,1.942,
Ghamr,2024Q1,0.456521739,1.295375998,0,-0.459,22
Ghamr,2024Q2,0.652173913,1.268245454,,-0.678,10
Ghamr,2024Q3,0.580645161,1.253160114,0,1.965,0
Ghamr,2024Q4,0.626262626,1.259224486,1,1.344,0
Ghamr,2025Q1,0.566666667,1.266917532,,0.654,30
Ghamr,2025Q2,0.65625,1.096933625,,-1.187,0
Ghamr,2025Q3,0.6,1.266742473,1,1.766,0
Ghamr,2025Q4,0.555555556,1.234795967,,-0.195,0
Ghayl Ba Wazir,2023Q4,0.36,0.482708685,,0.402,
Ghayl Ba Wazir,2024Q1,0.381578947,0.444306921,,1.132,22
Ghayl Bawazir,2024Q2,0.669811321,0.513774289,,0.13,10
Ghayl Bawazir,2024Q3,0.547368421,0.501574386,,1.262,0
Ghayl Bawazir,2024Q4,0.516483516,0.45882278,,0.292,0
Ghayl Bawazir,2025Q1,0.589473684,0.444131907,0,-1.217,30
Ghayl Bawazir,2025Q2,0.742268041,0.401212553,,-1.205,0
Ghayl Bawazir,2025Q3,0.730769231,0.4685769,,1.038,0
Ghayl Bawazir,2025Q4,0.611111111,0.701494931,0,-0.169,0
Ghayl Bin Yamin,2023Q4,0.533333333,0.547298279,,1.318,
Ghayl Bin Yamin,2024Q1,0.333333333,0.530858838,,0.475,22
Ghayl bin Yamin,2024Q2,0.588235294,0.528592469,,0.17,10
Ghayl bin Yamin,2024Q3,0.592105263,0.498485402,,1.595,0
Ghayl bin Yamin,2024Q4,0.666666667,0.498376723,1,0.052,0
Ghayl bin Yamin,2025Q1,0.692307692,0.510666955,,-1.255,30
Ghayl bin Yamin,2025Q2,0.722222222,0.486644666,,-1.652,0
Ghayl bin Yamin,2025Q3,0.755555556,0.604958937,1,1.125,0
Ghayl bin Yamin,2025Q4,0.744444444,0.701494931,7,0.146,0
Habban,2023Q4,0.551724138,0.807642028,3,0.485,
Habban,2024Q1,0.653846154,0.762830211,0,-0.003,22
Habban,2024Q2,0.690721649,0.741032087,1,-0.368,10
Habban,2024Q3,0.72826087,0.677007205,0,1.216,0
Habban,2024Q4,0.766666667,0.646142518,,1.19,0
Habban,2025Q1,0.688888889,0.628224583,,-0.516,30
Habban,2025Q2,0.755319149,0.626608879,0,-1.776,0
Habban,2025Q3,0.772151899,0.737104012,2,0.744,0
Habban,2025Q4,0.711111111,0.844473259,5,-0.321,0
Habil Jabr,2023Q4,0.833333333,0.780325964,,-0.106,
Habil Jabr,2024Q1,0.733333333,0.842134752,,-0.637,22
Habil Jabr,2024Q2,0.831683168,0.791347612,,0.874,10
Habil Jabr,2024Q3,0.838709677,0.788507878,,2.278,0
Habil Jabr,2024Q4,0.901408451,0.716043493,,1.11,0
Habil Jabr,2025Q1,0.744680851,0.684042739,,-0.988,30
Habil Jabr,2025Q2,0.78125,0.650640145,,-1.388,0
Habil Jabr,2025Q3,0.775,0.748137043,,1.251,0
Habil Jabr,2025Q4,0.777777778,0.838816782,,-0.771,0
Habur Zulaymah,2023Q4,0.466666667,0.96894526,,1.04,
Habur Zulaymah,2024Q1,0.583333333,0.970454015,,-0.276,22
Hadramawt-Cluster18,2023Q4,0.333333333,0.547298279,,0.6082,
Hadramawt-Cluster18,2024Q1,0.5,0.530858838,,0.8216,22
Hadramawt-Cluster18,2024Q2,0.581395349,0.528592469,,0.2894,10
Hadramawt-Cluster18,2024Q3,0.611111111,0.498485402,,1.3968,0
Hadramawt-Cluster18,2024Q4,0.542168675,0.498376723,,0.0654,0
Hadramawt-Cluster18,2025Q1,0.580246914,0.510666955,,-1.0476,30
Hadramawt-Cluster18,2025Q2,0.6875,0.486644666,4,-1.8456,0
Hadramawt-Cluster18,2025Q3,0.6375,0.604958937,6,0.5546,0
Hadramawt-Cluster18,2025Q4,0.623655914,0.701494931,3,0.6178,0
Hadramawt-Cluster19,2023Q4,0.52173913,0.458895929,,0.864,
Hadramawt-Cluster19,2024Q1,0.6875,0.442912248,,0.012,22
Hadramawt-Cluster19,2024Q2,0.649484536,0.441055087,,1.019,10
Hadramawt-Cluster19,2024Q3,0.666666667,0.390664008,,2.018,0
Hadramawt-Cluster19,2024Q4,0.709677419,0.460082306,,-0.7445,0
Hadramawt-Cluster19,2025Q1,0.77,0.441921899,1,-1.076,30
Hadramawt-Cluster19,2025Q2,0.817204301,0.416579793,,-1.8265,0
Hadramawt-Cluster19,2025Q3,0.791666667,0.597962969,,1.147,0
Hadramawt-Cluster19,2025Q4,0.71875,0.700283375,0,0.3905,0
Hadramawt-Cluster20,2023Q4,0.296296296,0.65417209,,0.204,
Hadramawt-Cluster20,2024Q1,0.612903226,0.681091979,,0.939,22
Hadramawt-Cluster20,2024Q2,0.635416667,0.592490073,,-0.108,10
Hadramawt-Cluster20,2024Q3,0.6,0.528654808,,1.4465,0
Hadramawt-Cluster20,2024Q4,0.451923077,0.510070465,,-0.5015,0
Hadramawt-Cluster20,2025Q1,0.533980583,0.486277292,,-0.9025,30
Hadramawt-Cluster20,2025Q2,0.614583333,0.493843299,,-0.864,0
Hadramawt-Cluster20,2025Q3,0.612903226,0.617176926,,0.895,0
Hadramawt-Cluster21,2023Q4,0.75,0.547298279,,-0.0015,
Hadramawt-Cluster21,2024Q1,0.5,0.530858838,,0.1745,22
Hadramawt-Cluster21,2024Q2,0.585106383,0.528592469,,1.31,10
Hadramawt-Cluster21,2024Q3,0.563218391,0.498485402,,1.5285,0
Hadramawt-Cluster21,2024Q4,0.61971831,0.498376723,,0.3845,0
Hadramawt-Cluster21,2025Q1,0.623655914,0.510666955,,-1.3525,30
Hadramawt-Cluster21,2025Q2,0.657142857,0.486644666,,-1.849,0
Hadramawt-Cluster21,2025Q3,0.736263736,0.604958937,0,1.038,0
Hajar,2024Q2,0.789473684,0.528592469,,-0.195,10
Hajar,2024Q3,0.735849057,0.498485402,,0.936,0
Hajar,2024Q4,0.672413793,0.498376723,,-0.635,0
Hajar,2025Q1,0.655555556,0.510666955,,-0.902,30
Hajar,2025Q2,0.744444444,0.486644666,,-1.557,0
Hajar,2025Q3,0.734177215,0.604958937,,0.43,0
Hajar,2025Q4,0.684782609,0.701494931,,-0.448,0
Hajjah,2023Q4,0.423728814,1.145053777,,1.401,
Hajjah,2024Q1,0.5,1.146319496,,-0.215,22
Hajjah,2024Q2,0.640449438,1.198188784,,-0.609,10
Hajjah,2024Q3,0.690721649,1.231213382,,1.399,0
Hajjah,2024Q4,0.632653061,1.231213382,,0.953,0
Hajjah,2025Q1,0.701030928,1.176546956,,0.194,30
Hajjah,2025Q2,0.677083333,1.176184296,,-1.212,0
Hajjah,2025Q3,0.683673469,1.204938055,6,1.775,0
Hajjah,2025Q4,0.684210526,1.234795967,,-0.671,0
Hajjah City,2023Q4,0.333333333,1.120629222,1,0.987,
Hajjah City,2024Q1,0.380952381,1.128366965,,-0.807,22
Hajjah City,2024Q2,0.457142857,1.154723506,0,-0.71,10
Hajjah City,2024Q3,0.552083333,1.170092437,,1.504,0
Hajjah City,2024Q4,0.534653465,1.182163517,0,0.335,0
Hajjah City,2025Q1,0.62244898,1.134201207,,-0.954,30
Hajjah City,2025Q2,0.53125,1.129657011,1,-1.271,0
Hajjah City,2025Q3,0.581632653,1.135479122,0,1.839,0
Hajjah City,2025Q4,0.522222222,1.234795967,,-1.153,0
Hajjah-Cluster15,2023Q4,1,1.120629222,0,2.036333333,
Hajjah-Cluster15,2024Q1,1,1.128366965,8,-0.071666667,22
Hajjah-Cluster15,2024Q2,0.605263158,1.154723506,0,-0.628666667,10
Hajjah-Cluster15,2024Q3,0.659090909,1.170092437,0,1.525666667,0
Hajjah-Cluster15,2024Q4,0.666666667,1.182163517,0,1.473,0
Hajjah-Cluster15,2025Q1,0.739130435,1.134201207,0,1.285333333,30
Hajjah-Cluster15,2025Q2,0.679012346,1.129657011,2,-0.404333333,0
Hajjah-Cluster15,2025Q3,0.621212121,1.135479122,0,2.135333333,0
Hajjah-Cluster15,2025Q4,0.603174603,1.234795967,,0.210666667,0
Hajr,2023Q4,0.5,0.547298279,,0.451,
Hajr,2024Q1,0.5,0.530858838,,0.071,22
Halimayn,2023Q4,0.743589744,0.780325964,,0.198,
Halimayn,2024Q1,0.777777778,0.842134752,,-0.462,22
Halmin,2024Q2,0.915789474,0.791347612,,0.947,10
Halmin,2024Q3,0.94047619,0.788507878,,2.44,0
Halmin,2024Q4,0.913043478,0.716043493,,1.205,0
Halmin,2025Q1,0.931818182,0.684042739,,-0.909,30
Halmin,2025Q2,0.88172043,0.650640145,,-1.353,0
Halmin,2025Q3,0.855555556,0.748137043,,0.846,0
Halmin,2025Q4,0.819148936,0.838816782,,-0.609,0
Hamdan,2025Q4,0.5,1.234795967,0,-0.78,0
Harf Sufyan,2023Q4,0.514285714,0.96894526,1,1.422,
Harf Sufyan,2024Q1,0.5,0.970454015,3,0.168,22
Harf Sufyan,2024Q2,0.680412371,1.271859942,3,-0.621,10
Harf Sufyan,2024Q3,0.635416667,1.576044129,1,1.977,0
Harf Sufyan,2024Q4,0.760416667,1.576044129,2,1.95,0
Harf Sufyan,2025Q1,0.701030928,1.129769223,3,0.27,30
Harf Sufyan,2025Q2,0.760416667,1.096933625,2,-1.618,0
Harf Sufyan,2025Q3,0.694736842,1.173922384,10,1.286,0
Harf Sufyan,2025Q4,0.681318681,1.234795967,1,-0.241,0
Harib,2023Q4,0.657894737,1.136960882,11,1.357,
Harib,2024Q1,0.727272727,1.214784182,47,0.575,22
Harib,2024Q2,0.496453901,0.917705691,10,0.32,10
Harib,2024Q3,0.587096774,0.774547627,2,1.194,0
Harib,2024Q4,0.611764706,0.743865084,10,2.083,0
Harib,2025Q1,0.532608696,0.767260683,15,-0.909,30
Harib,2025Q2,0.653846154,0.723948207,16,-1.403,0
Harib,2025Q3,0.598290598,0.85731922,1,0.725,0
Harib,2025Q4,0.611111111,2.174560877,10,0.458,0
Haridah,2024Q2,0.634920635,0.528592469,,1.52,10
Haridah,2024Q3,0.607142857,0.498485402,,1.519,0
Haridah,2024Q4,0.655172414,0.498376723,,-0.955,0
Haridah,2025Q1,0.605263158,0.510666955,,-1.144,30
Haridah,2025Q2,0.591397849,0.486644666,,-1.787,0
Haridah,2025Q3,0.611111111,0.604958937,,1.192,0
Haridah,2025Q4,0.705263158,0.701494931,,0.427,0
Hatib,2023Q4,0.909090909,0.807642028,,1.437,
Hatib,2024Q1,0.625,0.762830211,,-0.662,22
Hatib,2024Q2,0.764705882,0.741032087,,0.853,10
Hatib,2024Q3,0.775,0.677007205,,1.614,0
Hatib,2024Q4,0.880597015,0.646142518,,1.551,0
Hatib,2025Q1,0.75,0.628224583,1,-0.978,30
Hatib,2025Q2,0.719101124,0.626608879,1,-1.842,0
Hatib,2025Q3,0.712328767,0.737104012,2,0.862,0
Hatib,2025Q4,0.788888889,0.844473259,,0.404,0
Haydan,2023Q4,0.543478261,1.278247192,1,1.734,
Haydan,2024Q1,0.520833333,1.295375998,,-0.526,22
Haydan,2024Q2,0.639175258,1.268245454,,-0.805,10
Haydan,2024Q3,0.755102041,1.253160114,,2.021,0
Haydan,2024Q4,0.752475248,1.259224486,,1.188,0
Haydan,2025Q1,0.789473684,1.266917532,,0.612,30
Haydan,2025Q2,0.760416667,1.096933625,,-1.091,0
Haydan,2025Q3,0.747474747,1.266742473,,1.688,0
Haydan,2025Q4,0.755319149,1.234795967,,-0.079,0
Hayfan,2023Q4,0.75,0.954255282,3,-0.084,
Hayfan,2024Q1,0.5,0.93731298,2,-0.179,22
Hayfan,2024Q2,0.561403509,0.921996067,41,1.534,10
Hayfan,2024Q3,0.72826087,0.861952865,17,1.584,0
Hayfan,2024Q4,0.755102041,0.812632848,3,1.113,0
Hayfan,2025Q1,0.643564356,0.79138968,6,-0.988,30
Hayfan,2025Q2,0.822916667,0.723508634,1,-1.105,0
Hayfan,2025Q3,0.64516129,0.859479528,0,1.781,0
Hayfan,2025Q4,0.633333333,0.87139066,4,-0.497,0
Hays,2025Q2,0.614583333,0.987404666,7,-0.748,0
Hays,2025Q3,0.5,1.000384148,6,1.357,0
Hays,2025Q4,0.466666667,1.234795967,26,0.366,0
Hazm Al Odayn,2024Q2,0.618181818,1.263354611,,1.267,10
Hazm Al Odayn,2024Q3,0.704081633,1.176970054,0,1.363,0
Hazm Al Odayn,2024Q4,0.65,1.199445319,13,1.177,0
Hazm Al Odayn,2025Q1,0.59375,1.08521203,1,-0.444,30
Hazm Al Odayn,2025Q2,0.666666667,1.085900018,1,-0.899,0
Hazm Al Odayn,2025Q3,0.775510204,1.127878117,0,1.281,0
Hazm Al Odayn,2025Q4,0.516129032,1.080411273,,-0.521,0
Hazm Al Udayn,2023Q4,0.36,1.237123961,,1.443,
Hazm Al Udayn,2024Q1,0.777777778,1.256006813,,0.1,22
Hobeish,2024Q2,0.559633028,1.263354611,,1.154,10
Hobeish,2024Q3,0.645833333,1.176970054,,1.507,0
Hobeish,2024Q4,0.65625,1.199445319,1,0.714,0
Hobeish,2025Q1,0.71875,1.08521203,0,-0.789,30
Hobeish,2025Q2,0.729166667,1.085900018,7,-0.72,0
Hobeish,2025Q3,0.739583333,1.127878117,0,1.188,0
Hobeish,2025Q4,0.628865979,1.080411273,0,-0.618,0
Hubaysh,2023Q4,0.666666667,1.237123961,,1.489,
Hubaysh,2024Q1,0.857142857,1.256006813,0,-0.031,22
Hufash,2023Q4,0.361111111,1.001350313,,1.535,
Hufash,2024Q1,0.342105263,1.020915349,,0.685,22
Hufash,2024Q2,0.467889908,1.047135747,,-0.201,10
Hufash,2024Q3,0.422680412,1.0702168,,1.038,0
Hufash,2024Q4,0.515463918,1.127734519,,0.965,0
Hufash,2025Q1,0.377777778,1.16388995,,0.878,30
Hufash,2025Q2,0.552083333,1.096933625,,-0.918,0
Hufash,2025Q3,0.595744681,1.173922384,,1.592,0
Hufash,2025Q4,0.549450549,1.234795967,,-0.238,0
Huraidhah,2023Q4,1,0.547298279,,0.413,
Huth,2023Q4,0.333333333,0.96894526,0,1.369,
Huth,2024Q1,0.571428571,0.970454015,,-0.074,22
Huth,2024Q2,0.521276596,1.271859942,2,-0.759,10
Huth,2024Q3,0.6875,1.576044129,1,2,0
Huth,2024Q4,0.631578947,1.576044129,3,2.01,0
Huth,2025Q1,0.64516129,1.129769223,3,-0.393,30
Huth,2025Q2,0.634408602,1.096933625,3,-1.657,0
Huth,2025Q3,0.677777778,1.173922384,1,1.217,0
Huth,2025Q4,0.611111111,1.234795967,0,-0.321,0
Ibb,2025Q3,0.617021277,1.173922384,0,1.478,0
Ibb,2025Q4,0.604166667,1.234795967,,-0.607,0
Ibb-Cluster1,2023Q4,0.680851064,1.237123961,1,1.3535,
Ibb-Cluster1,2024Q1,0.48,1.256006813,0,0.117,22
Ibb-Cluster1,2024Q2,0.533333333,1.263354611,0,1.4895,10
Ibb-Cluster1,2024Q3,0.536082474,1.176970054,3,1.5725,0
Ibb-Cluster1,2024Q4,0.642857143,1.199445319,0,1.0025,0
Ibb-Cluster1,2025Q1,0.653465347,1.08521203,2,-0.7315,30
Ibb-Cluster1,2025Q2,0.614583333,1.085900018,1,-0.907,0
Ibb-Cluster2,2023Q4,0.333333333,1.200223421,0,1.232,
Ibb-Cluster2,2024Q1,0.34939759,1.123636824,3,0.132,22
Ibb-Cluster2,2024Q2,0.333333333,1.021790709,3,1.435,10
Ibb-Cluster2,2024Q3,0.546391753,0.99044165,4,1.517,0
Ibb-Cluster2,2024Q4,0.44,1.076621483,1,0.982,0
Ibb-Cluster2,2025Q1,0.427083333,1.05255244,1,-0.635,30
Ibb-Cluster2,2025Q2,0.447916667,1.015195598,5,-0.882,0
Ibb-Cluster2,2025Q3,0.535353535,1.0876248,0,1.457,0
Iyal Surayh,2023Q4,0.5,0.96894526,,0.614,
Iyal Surayh,2024Q1,0.5,0.970454015,,-0.362,22
Jabal Ash sharq,2023Q4,0.409836066,1.156397895,,1.121,
Jabal Ash sharq,2024Q1,0.441176471,1.162363568,,-0.007,22
Jabal Ash sharq,2024Q2,0.505263158,1.150078472,,-0.116,10
Jabal Ash sharq,2024Q3,0.587628866,1.140624951,0,1.156,0
Jabal Ash sharq,2024Q4,0.61,1.154466633,,1.407,0
Jabal Ash sharq,2025Q1,0.510204082,1.161934499,,-0.245,30
Jabal Ash sharq,2025Q2,0.572916667,1.154629246,,-1.191,0
Jabal Ash sharq,2025Q3,0.5,1.205202215,,0.932,0
Jabal Ash sharq,2025Q4,0.538461538,1.234795967,0,-0.801,0
Jabal Eyal Yazid,2024Q2,0.591397849,1.271859942,,-0.706,10
Jabal Eyal Yazid,2024Q3,0.645833333,1.576044129,0,1.692,0
Jabal Eyal Yazid,2024Q4,0.762886598,1.576044129,,1.273,0
Jabal Eyal Yazid,2025Q1,0.683673469,1.129769223,,-0.252,30
Jabal Eyal Yazid,2025Q2,0.677083333,1.096933625,1,-1.353,0
Jabal Eyal Yazid,2025Q3,0.602150538,1.173922384,,1.643,0
Jabal Eyal Yazid,2025Q4,0.591397849,1.234795967,1,-0.799,0
Jabal Habashi,2025Q3,0.566666667,0.885678221,,1.686,0
Jabal Habashi,2025Q4,0.566666667,1.053674796,,-0.637,0
Jabal Iyal Yazid,2023Q4,0.703703704,0.96894526,3,0.515,
Jabal Iyal Yazid,2024Q1,0.615384615,0.970454015,,-0.38,22
Jabal Murad,2023Q4,0.674418605,1.175886543,0,1.514,
Jabal Murad,2024Q1,0.666666667,1.309456477,,0.606,22
Jabal Murad,2024Q2,0.714285714,1.057591764,,0.184,10
Jabal Murad,2024Q3,0.684931507,0.949979572,,1.083,0
Jabal Murad,2024Q4,0.694736842,0.938287436,,1.684,0
Jabal Murad,2025Q1,0.731343284,0.933059002,,-1.026,30
Jabal Murad,2025Q2,0.733333333,0.855707503,,-1.36,0
Jabal Murad,2025Q3,0.597826087,1.082336421,,0.597,0
Jabal Murad,2025Q4,0.677777778,2.174560877,6,0.513,0
Jabal Ras,2025Q2,0.71875,1.030927835,0,-0.777,0
Jabal Ras,2025Q3,0.722222222,0.971266694,0,1.279,0
Jabal Ras,2025Q4,0.662921348,1.234795967,11,0.226,0
Jahaf,2023Q4,0.815789474,1.127554616,1,0.399,
Jahaf,2024Q1,0.761904762,1.19441016,0,-0.359,22
Jahaf,2024Q2,0.848484848,1.344589468,,1.233,10
Jahaf,2024Q3,0.806122449,1.397428731,,2.097,0
Jahaf,2024Q4,0.883495146,1.378628353,,1.138,0
Jahaf,2025Q1,0.820224719,1.336748369,,-1.047,30
Jahaf,2025Q2,0.792079208,1.215860213,,-1.31,0
Jahaf,2025Q3,0.804123711,1.270102827,,1.068,0
Jahaf,2025Q4,0.866666667,1.453167054,,-0.267,0
Jahran,2023Q4,0.37037037,1.156397895,0,1.082,
Jahran,2024Q1,0.526315789,1.162363568,,-0.44,22
Jahran,2024Q2,0.46875,1.150078472,,0.512,10
Jahran,2024Q3,0.59375,1.140624951,0,1.331,0
Jahran,2024Q4,0.5,1.154466633,0,1.716,0
Jahran,2025Q1,0.604166667,1.161934499,,-0.468,30
Jahran,2025Q2,0.541666667,1.154629246,,-1.099,0
Jahran,2025Q3,0.527472527,1.205202215,0,0.785,0
Jahran,2025Q4,0.52688172,1.234795967,,-0.315,0
Jardan,2023Q4,1,0.807642028,,0.075,
Jardan,2024Q1,0.666666667,0.762830211,1,-0.224,22
Jardan,2024Q2,0.806451613,0.741032087,,0.568,10
Jardan,2024Q3,0.783783784,0.677007205,,1.242,0
Jardan,2024Q4,0.714285714,0.646142518,,0.884,0
Jardan,2025Q1,0.772151899,0.628224583,2,-1.23,30
Jardan,2025Q2,0.827956989,0.626608879,,-1.627,0
Jardan,2025Q3,0.746478873,0.737104012,,1.254,0
Jardan,2025Q4,0.725274725,0.844473259,8,0.097,0
Jayshan,2023Q4,1,0.480732039,0,1.287,
Jayshan,2024Q1,0.8,0.425048551,0,-0.439,22
Jayshan,2024Q2,0.788461538,0.482748829,1,1.037,10
Jayshan,2024Q3,0.823529412,0.383466004,,1.783,0
Jayshan,2024Q4,0.781609195,0.36716297,0,1.832,0
Jayshan,2025Q1,0.739130435,0.344314458,0,-1.151,30
Jayshan,2025Q2,0.813186813,0.32188603,0,-2.057,0
Jayshan,2025Q3,0.671232877,0.347090623,,0.67,0
Jayshan,2025Q4,0.777777778,0.442363134,0,-0.402,0
Jiblah,2025Q3,0.625,1.173922384,0,1.569,0
Jiblah,2025Q4,0.522222222,1.234795967,0,-0.6,0
Jihanah,2023Q4,0.5,1.004763322,,1.017,
Jihanah,2024Q1,0.25,1.004763322,,-0.293,22
Jihanah,2024Q2,0.367924528,1.061153907,,0.182,10
